"_id","收费门架编号","门架名称","门架类型","门架种类","门架标志","省界入/出口标识","收费单元编码组合","车道数","纬度","经度","桩号","使用状态","起始日期","终止日期","门架HEX字符串","反向门架HEX字符串"
"ObjectId(""61f35bcd1642df6c4cd1d7ac"")","S780137001000220020","沈海日照疏港枢纽-日照港门架","路段收费门架","实体门架",0,null,"S780137001000220","3|1",35.3893360989911,119.402235627126,"K12+250","在用","2100-01-01","2999-12-31","3D1D10","3C1D0F"
"ObjectId(""61f35bcd1642df6c4cd1d7ad"")","S780137001000310010","日照港-日照港虚收费门架","路段收费门架","虚拟门架",null,null,"S780137001000310","2|1",35.3730715650938,119.417790219709,"K12+800","在用","2100-01-01","2999-12-31","3C2302","3D2301"
"ObjectId(""61f35bcd1642df6c4cd1d7ae"")","S780137001000320010","日照港虚-日照港收费门架","路段收费门架","虚拟门架",null,null,"S780137001000320","2|1",35.3725838486565,119.417288972621,"K12+800","在用","2100-01-01","2999-12-31","3D2301","3C2302"
"ObjectId(""61f35bcd1642df6c4cd1d7af"")","S810537001000110010","济乐青银立交-崔寨南虚门架","路段收费门架","实体门架",0,null,"S810537001000110","3|1",36.820204,117.075514,"K4+667","在用","2100-01-01","2999-12-31","3C8304","3D8303"
"ObjectId(""61f35bcd1642df6c4cd1d7b0"")","S810537001000220020","崔寨南虚-济乐青银立交门架","路段收费门架","实体门架",0,null,"S810537001000820","3|1",36.795519,117.076391,"K4+737","在用","2100-01-01","2999-12-31","3D8303","3C8304"
"ObjectId(""61f35bcd1642df6c4cd1d7b1"")","S810537001000310030","崔寨南虚-崔寨南门架","路段收费门架","虚拟门架",null,null,"S810537001000310","3|1",36.793506,117.071978,"K7+048","在用","2100-01-01","2999-12-31","3C8307","3D8308"
"ObjectId(""61f35bcd1642df6c4cd1d7b2"")","S810537001000420040","崔寨南-崔寨南虚门架","路段收费门架","虚拟门架",null,null,"S810537001000420","3|1",36.793506,117.071978,"K7+048","在用","2100-01-01","2999-12-31","3D8308","3C8307"
"ObjectId(""61f35bcd1642df6c4cd1d7b3"")","S810537001000910050","崔寨南虚-华山北虚门架","路段收费门架","实体门架",0,null,"S810537001000510|S810537001000710|S810537001000910","3|1",36.773555,117.08594,"K9+665","在用","2100-01-01","2999-12-31","3C8302","3D8301"
"ObjectId(""61f35bce1642df6c4cd1d7b4"")","S810537001001020060","华山北虚-崔寨南虚门架","路段收费门架","实体门架",0,null,"S810537001001020|S810537001000620|S810537001000220","3|1",36.770083,117.090562,"K9+715","在用","2100-01-01","2999-12-31","3D8301","3C8302"
"ObjectId(""61f35bce1642df6c4cd1d7b5"")","S810537001001110080","华山北虚-华山北门架","路段收费门架","虚拟门架",null,null,"S810537001001110","3|1",36.758715,117.109937,"K10+939","在用","2100-01-01","2999-12-31","3C8305","3D8306"
"ObjectId(""61f35bce1642df6c4cd1d7b6"")","S810537001001220070","华山北-华山北虚门架","路段收费门架","虚拟门架",null,null,"S810537001001220","3|1",36.758509,117.110044,"K10+939","在用","2100-01-01","2999-12-31","3D8306","3C8305"
"ObjectId(""61f35bce1642df6c4cd1d7b7"")","S810537001001310090","华山北虚-华山北枢纽门架","路段收费门架","虚拟门架",null,null,"S810537001001310","3|1",36.755164,117.106001,"K11+980","在用","2100-01-01","2999-12-31","3C830A","3D8309"
"ObjectId(""61f35bce1642df6c4cd1d7b8"")","S810537001001420100","华山北枢纽-华山北虚门架","路段收费门架","虚拟门架",null,null,"S810537001001420","3|1",36.756711,117.106334,"K12+020","在用","2100-01-01","2999-12-31","3D8309","3C830A"
"ObjectId(""61f35bce1642df6c4cd1d7b9"")","S003837001000310030","兰陵西-峄城东门架","路段收费门架","实体门架",0,null,"S003837001000310|S003837001000410","2|1",34.816334,117.801254,"K155+300","在用","2100-01-01","2999-12-31","3C4C03","3D4C04"
"ObjectId(""61f35bce1642df6c4cd1d7ba"")","S003837001001420140","峄城东-兰陵西门架","路段收费门架","实体门架",0,null,"S003837001001320|S003837001001420","2|1",34.813588,117.789269,"K156+400","在用","2100-01-01","2999-12-31","3D4C04","3C4C03"
"ObjectId(""61f35bce1642df6c4cd1d7bb"")","S003837001001520150","兰陵西-兰陵北门架","路段收费门架","实体门架",0,null,"S003837001001520","2|1",34.88205,117.966323,"K138+000","在用","2100-01-01","2999-12-31","3D4C05","3C4C02"
"ObjectId(""61f35bce1642df6c4cd1d7bc"")","S003837001001620160","兰陵北-临枣京沪枢纽门架","路段收费门架","实体门架",0,null,"S003837001001620","2|1",34.912764,118.136988,"K121+800","在用","2100-01-01","2999-12-31","3D4C06","3C4C01"
"ObjectId(""61f35bce1642df6c4cd1d7bd"")","S003837001001710010","兰陵北-兰陵北虚收费门架","路段收费门架","虚拟门架",null,null,"S003837001001710","2|1",34.9090760203618,118.120491279894,"K121+800","在用","2100-01-01","2999-12-31","3C4C14","3D4C13"
"ObjectId(""61f35bce1642df6c4cd1d7be"")","S003837001001720010","兰陵北虚-兰陵北收费门架","路段收费门架","虚拟门架",null,null,"S003837001001720","2|1",34.9088907491766,118.12030747938,"K121+800","在用","2100-01-01","2999-12-31","3D4C13","3C4C14"
"ObjectId(""61f35bce1642df6c4cd1d7bf"")","S003837001001810010","兰陵西-兰陵西虚收费门架","路段收费门架","虚拟门架",null,null,"S003837001001810","2|1",34.8718905403932,117.957310207026,"K155+300","在用","2100-01-01","2999-12-31","3C4C16","3D4C15"
"ObjectId(""61f35bce1642df6c4cd1d7c0"")","S003837001001820010","兰陵西虚-兰陵西收费门架","路段收费门架","虚拟门架",null,null,"S003837001001820","2|1",34.8717886806255,117.957353372769,"K155+300","在用","2100-01-01","2999-12-31","3D4C15","3C4C16"
"ObjectId(""61f35bce1642df6c4cd1d7c1"")","S003837001001910010","峄城东-峄城东虚收费门架","路段收费门架","虚拟门架",null,null,"S003837001001910","2|1",34.8188107797874,117.765743915476,"K156+400","停用","2100-01-01","2999-12-31","3C4C18","3D4C17"
"ObjectId(""61f35bce1642df6c4cd1d7c2"")","S003837001001920010","峄城东虚-峄城东收费门架","路段收费门架","虚拟门架",null,null,"S003837001001920","2|1",34.8189374626763,117.765821590744,"K156+400","停用","2100-01-01","2999-12-31","3D4C17","3C4C18"
"ObjectId(""61f35bce1642df6c4cd1d7c3"")","S003837002000510040","峄城东-峨山枢纽门架","路段收费门架","实体门架",0,null,"S003837002000510","2|1",34.815815,117.756297,"K159+700","在用","2100-01-01","2999-12-31","3C4C07","3D4C12"
"ObjectId(""61f35bce1642df6c4cd1d7c4"")","S003837002000610060","峄城南-峄城西门架","路段收费门架","实体门架",0,null,"S003837002000610","2|1",34.726186,117.591219,"K178+500","在用","2100-01-01","2999-12-31","3C4C09","3D4C0E"
"ObjectId(""61f35bce1642df6c4cd1d7c5"")","S003837002000710070","峄城西-枣庄新城门架","路段收费门架","实体门架",0,null,"S003837002000710","2|1",34.706971,117.412102,"K195+450","在用","2100-01-01","2999-12-31","3C4C0A","3D4C0D"
"ObjectId(""61f35bce1642df6c4cd1d7c6"")","S000137001000210020","齐河南-晏城门架","路段收费门架","实体门架",0,null,"S000137001000210","2|1",36.732633,116.744543,"K7+350","在用","2100-01-01","2999-12-31","3C1B02","3D1B07"
"ObjectId(""61f35bce1642df6c4cd1d7c7"")","S000137001000310030","晏城-齐河西门架","路段收费门架","实体门架",0,null,"S000137001000310","2|1",36.709199,116.671226,"K14+350","在用","2100-01-01","2999-12-31","3C1B03","3D1B06"
"ObjectId(""61f35bce1642df6c4cd1d7c8"")","S000137001000620060","齐河西-晏城门架","路段收费门架","实体门架",0,null,"S000137001000620","2|1",36.70895463,116.67042568,"K14+400","在用","2100-01-01","2999-12-31","3D1B06","3C1B03"
"ObjectId(""61f35bce1642df6c4cd1d7c9"")","S000137001000720070","晏城-齐河南门架","路段收费门架","实体门架",0,null,"S000137001000720","2|1",36.732053,116.743343,"K7+350","在用","2100-01-01","2999-12-31","3D1B07","3C1B02"
"ObjectId(""61f35bcf1642df6c4cd1d7ca"")","S000137001000820080","齐河南-晏城枢纽门架","路段收费门架","实体门架",0,null,"S000137001000820","2|1",36.760738,116.796309,"K1+600","在用","2100-01-01","2999-12-31","3D1B08","3C1B01"
"ObjectId(""61f35bcf1642df6c4cd1d7cb"")","S000137001000910010","晏城-晏城虚收费门架","路段收费门架","虚拟门架",null,null,"S000137001000910","2|1",36.725043026011,116.723457314714,"K7+500","在用","2100-01-01","2999-12-31","3C1B0A","3D1B09"
"ObjectId(""61f35bcf1642df6c4cd1d7cc"")","S000137001000920010","晏城虚-晏城收费门架","路段收费门架","虚拟门架",null,null,"S000137001000920","2|1",36.7250056370663,116.723293440892,"K7+500","在用","2100-01-01","2999-12-31","3D1B09","3C1B0A"
"ObjectId(""61f35bcf1642df6c4cd1d7cd"")","S000137001001010010","齐河西-齐河西虚收费门架","路段收费门架","虚拟门架",null,null,"S000137001001010","2|1",36.7023502898336,116.649692374729,"K18+550","在用","2100-01-01","2999-12-31","3C1B0C","3D1B0B"
"ObjectId(""61f35bcf1642df6c4cd1d7ce"")","S000137001001020010","齐河西虚-齐河西收费门架","路段收费门架","虚拟门架",null,null,"S000137001001020","2|1",36.7024464952477,116.64963607805,"K18+550","在用","2100-01-01","2999-12-31","3D1B0B","3C1B0C"
"ObjectId(""61f35bcf1642df6c4cd1d7cf"")","S000137001001110010","齐河南-齐河南虚收费门架","路段收费门架","虚拟门架",null,null,"S000137001001110","2|1",36.753485799557,116.771844352448,"K1+600","在用","2100-01-01","2999-12-31","3C1B0E","3D1B0D"
"ObjectId(""61f35bcf1642df6c4cd1d7d0"")","S000137001001120010","齐河南虚-齐河南收费门架","路段收费门架","虚拟门架",null,null,"S000137001001120","2|1",36.7536173177316,116.771750758211,"K1+600","在用","2100-01-01","2999-12-31","3D1B0D","3C1B0E"
"ObjectId(""61f35bcf1642df6c4cd1d7d1"")","S000137001001210010","齐河西虚-潘店虚收费门架","路段收费门架","实体门架",0,null,"S000137001001210","3|1",36.695932,116.624794,0,"备用","2100-01-01","2999-12-31","3C1B0F","3D1B10"
"ObjectId(""61f35bcf1642df6c4cd1d7d2"")","S000137001001220020","潘店虚-齐河西虚收费门架","路段收费门架","实体门架",0,null,"S000137001001220","3|1",36.695642,116.624323,0,"备用","2100-01-01","2999-12-31","3D1B10","3C1B0F"
"ObjectId(""61f35bcf1642df6c4cd1d7d3"")","S000137001001310010","潘店虚-高东济聊枢纽收费门架","路段收费门架","虚拟门架",null,null,"S000137001001310|S000137002000110","3|1",36.642599,116.459359,0,"备用","2100-01-01","2999-12-31","3C1B13","3D1B14"
"ObjectId(""61f35bcf1642df6c4cd1d7d4"")","S000137001001320020","高东济聊枢纽-潘店虚收费门架","路段收费门架","虚拟门架",null,null,"S000137002002020|S000137001001320","3|1",36.642315,116.458812,0,"备用","2100-01-01","2999-12-31","3D1B14","3C1B13"
"ObjectId(""61f35bcf1642df6c4cd1d7d5"")","S000137001001410010","潘店-潘店虚收费门架","路段收费门架","虚拟门架",null,null,"S000137001001410","3|1",36.648474,116.472997,0,"备用","2100-01-01","2999-12-31","3C1B11","3D1B12"
"ObjectId(""61f35bcf1642df6c4cd1d7d6"")","S000137001001420020","潘店虚-潘店收费门架","路段收费门架","虚拟门架",null,null,"S000137001001420","3|1",36.648595,116.473373,0,"备用","2100-01-01","2999-12-31","3D1B12","3C1B11"
"ObjectId(""61f35bd01642df6c4cd1d7d7"")","S000137002000210020","茌平-茌平西门架","路段收费门架","实体门架",0,null,"S000137002000210","2|1",36.547359,116.250211,"K56+750","备用","2100-01-01","2999-12-31","3C1A01","3D1A14"
"ObjectId(""61f35bd01642df6c4cd1d7d8"")","S001937002002320010","莱西东虚-莱西东收费门架","路段收费门架","虚拟门架",null,null,"S001937002002320","3|0",36.8964009267471,120.591200826079,"k90+295","在用","2100-01-01","2999-12-31","3D581C","3C581D"
"ObjectId(""61f35bd01642df6c4cd1d7d9"")","S001937002002410010","团旺-团旺虚收费门架","路段收费门架","虚拟门架",null,null,"S001937002002410","2|0",36.7588499999999,120.554450268237,"k105+946","在用","2100-01-01","2999-12-31","3C581F","3D581E"
"ObjectId(""61f35bd01642df6c4cd1d7da"")","S001937002002420010","团旺虚-团旺收费门架","路段收费门架","虚拟门架",null,null,"S001937002002420","2|0",36.7588568685986,120.55456771617,"k105+946","在用","2100-01-01","2999-12-31","3D581E","3C581F"
"ObjectId(""61f35bd01642df6c4cd1d7db"")","S001937002002510010","姜山-姜山虚收费门架","路段收费门架","虚拟门架",null,null,"S001937002002510","2|0",36.6386275065654,120.521710279894,"k120+871","在用","2100-01-01","2999-12-31","3C5821","3D5820"
"ObjectId(""61f35bd01642df6c4cd1d7dc"")","S001937002002520010","姜山虚-姜山收费门架","路段收费门架","虚拟门架",null,null,"S001937002002520","3|0",36.6386248994757,120.521889050655,"k120+871","在用","2100-01-01","2999-12-31","3D5820","3C5821"
"ObjectId(""61f35bd01642df6c4cd1d7dd"")","S001937002002610010","华山东-华山东虚收费门架","路段收费门架","虚拟门架",null,null,"S001937002002610","2|0",36.5438319225545,120.561445352761,"k132+901","在用","2100-01-01","2999-12-31","3C5826","3D5822"
"ObjectId(""61f35bd01642df6c4cd1d7de"")","S001937002002620010","华山东虚-华山东收费门架","路段收费门架","虚拟门架",null,null,"S001937002002620","3|0",36.5438619668588,120.561256326312,"k132+901","在用","2100-01-01","2999-12-31","3D5822","3C5826"
"ObjectId(""61f35bd01642df6c4cd1d7df"")","S001937002002710010","龙泉-龙泉虚收费门架","路段收费门架","虚拟门架",null,null,"S001937002002710","3|0",36.458798372965,120.559053279894,"k141+015","在用","2100-01-01","2999-12-31","3C5824","3D5823"
"ObjectId(""61f35bd01642df6c4cd1d7e0"")","S001937002002720010","龙泉虚-龙泉收费门架","路段收费门架","虚拟门架",null,null,"S001937002002720","3|0",36.458957584762,120.559143259052,"k141+015","在用","2100-01-01","2999-12-31","3D5823","3C5824"
"ObjectId(""61f35bd01642df6c4cd1d7e1"")","S001937002002810010","即墨东-即墨东虚收费门架","路段收费门架","虚拟门架",null,null,"S001937002002810","3|0",36.4031332382096,120.550887134159,"k149+217","在用","2100-01-01","2999-12-31","3C5827","3D5825"
"ObjectId(""61f35bd01642df6c4cd1d7e2"")","S001937002002820010","即墨东虚-即墨东收费门架","路段收费门架","虚拟门架",null,null,"S001937002002820","3|0",36.403075072261,120.550668794879,"k149+217","在用","2100-01-01","2999-12-31","3D5825","3C5827"
"ObjectId(""61f35bd01642df6c4cd1d7e3"")","S001937002002910010","惜福-惜福虚收费门架","路段收费门架","虚拟门架",null,null,"S001937002002910","2|0",36.3306829195912,120.519393279894,"k158+097","在用","2100-01-01","2999-12-31","3C5829","3D5828"
"ObjectId(""61f35bd01642df6c4cd1d7e4"")","S001937002002920010","惜福虚-惜福收费门架","路段收费门架","虚拟门架",null,null,"S001937002002920","2|0",36.3308070128142,120.519400460095,"k158+097","在用","2100-01-01","2999-12-31","3D5828","3C5829"
"ObjectId(""61f35bd01642df6c4cd1d7e5"")","S001937003000110010","龙口港-龙港南立交门架","路段收费门架","实体门架",0,null,"S001937003000110","2|1",37.57821945,120.36581639,"K8+950","在用","2100-01-01","2999-12-31","3C7401","3D7402"
"ObjectId(""61f35bd01642df6c4cd1d7e6"")","S003837002000810080","枣庄新城-临枣京台枢纽门架","路段收费门架","实体门架",0,null,"S003837002000810","2|1",34.702002,117.36852,"K199+600","在用","2100-01-01","2999-12-31","3C4C0B","3D4C0C"
"ObjectId(""61f35bd01642df6c4cd1d7e7"")","S003837002000920090","临枣京台枢纽-枣庄新城门架","路段收费门架","实体门架",0,null,"S003837002000920","2|1",34.698238,117.355637,"K200+740","在用","2100-01-01","2999-12-31","3D4C0C","3C4C0B"
"ObjectId(""61f35bd01642df6c4cd1d7e8"")","S003837002001020100","枣庄新城-峄城西门架","路段收费门架","实体门架",0,null,"S003837002001020","2|1",34.705038,117.403763,"K196+250","在用","2100-01-01","2999-12-31","3D4C0D","3C4C0A"
"ObjectId(""61f35bd01642df6c4cd1d7e9"")","S003837002001120110","峄城西-峄城南门架","路段收费门架","实体门架",0,null,"S003837002001120","2|1",34.727413,117.574262,"K180+050","在用","2100-01-01","2999-12-31","3D4C0E","3C4C09"
"ObjectId(""61f35bd01642df6c4cd1d7ea"")","S003837002001420130","峨山枢纽-峄城东门架","路段收费门架","实体门架",0,null,"S003837002001420","2|1",34.815041,117.749469,"K160+050","在用","2100-01-01","2999-12-31","3D4C12","3C4C07"
"ObjectId(""61f35bd01642df6c4cd1d7eb"")","S003837002001510010","峄城南-峄城南虚收费门架","路段收费门架","虚拟门架",null,null,"S003837002001510","2|1",34.7281840160101,117.632092134159,"K170+000","在用","2100-01-01","2999-12-31","3C4C1A","3D4C19"
"ObjectId(""61f35bd01642df6c4cd1d7ec"")","S003837002001520010","峄城南虚-峄城南收费门架","路段收费门架","虚拟门架",null,null,"S003837002001520","2|1",34.7279965345164,117.632214894978,"K170+000","在用","2100-01-01","2999-12-31","3D4C19","3C4C1A"
"ObjectId(""61f35bd01642df6c4cd1d7ed"")","S003837002001610010","峄城西-峄城西虚收费门架","路段收费门架","虚拟门架",null,null,"S003837002001610","2|1",34.7269825431032,117.55443206121,"K180+050","在用","2100-01-01","2999-12-31","3C4C1C","3D4C1B"
"ObjectId(""61f35bd11642df6c4cd1d7ee"")","S003837002001620010","峄城西虚-峄城西收费门架","路段收费门架","虚拟门架",null,null,"S003837002001620","2|1",34.7271827149224,117.554451543618,"K180+050","在用","2100-01-01","2999-12-31","3D4C1B","3C4C1C"
